CUSTOM_ID,SR_ID
ID-000327,AA00000006192
ID-000327,AA00000006191
ID-000327,AA00000006190
ID-000327,AA00000006189
ID-004270,AA00000006188
ID-004270,AA00000006187
ID-004873,AA00000006186
ID-000285,AA00000006185
ID-003547,AA00000006184
ID-003547,AA00000006183
ID-003547,AA00000006182
ID-003869,AA00000006181
ID-003869,AA00000006180
ID-003869,AA00000006179
ID-003869,AA00000006178
ID-003869,AA00000006177
ID-003869,AA00000006176
ID-003869,AA00000006175
ID-003869,AA00000006174
ID-003869,AA00000006173
ID-003869,AA00000006172
ID-003869,AA00000006171
ID-003869,AA00000006170
ID-001635,AA00000006169
ID-001635,AA00000006168
ID-001635,AA00000006167
ID-003593,AA00000006166
ID-003593,AA00000006165
ID-003593,AA00000006164
ID-003593,AA00000006163
ID-003593,AA00000006162
ID-003593,AA00000006161
ID-003593,AA00000006160
ID-003659,AA00000006159
ID-003659,AA00000006158
ID-003659,AA00000006157
ID-003282,AA00000006156
ID-003282,AA00000006155
ID-003282,AA00000006154
ID-003282,AA00000006153
ID-001518,AA00000006152
ID-004514,AA00000006151
ID-004514,AA00000006150
ID-004704,AA00000006149
ID-004704,AA00000006148
ID-004704,AA00000006147
ID-004704,AA00000006146
ID-001787,AA00000006145
ID-001787,AA00000006144
ID-001787,AA00000006143
ID-001787,AA00000006142
ID-001787,AA00000006141
ID-001787,AA00000006140
ID-001787,AA00000006139
ID-001787,AA00000006138
ID-001787,AA00000006137
ID-001787,AA00000006136
ID-001787,AA00000006135
ID-001787,AA00000006134
ID-001787,AA00000006133
ID-003462,AA00000006132
ID-005207,AA00000006131
ID-001397,AA00000006130
ID-002472,AA00000006129
ID-002472,AA00000006128
ID-002472,AA00000006127
ID-002472,AA00000006126
ID-002472,AA00000006125
ID-002472,AA00000006124
ID-002472,AA00000006123
ID-002472,AA00000006122
ID-002472,AA00000006121
ID-002472,AA00000006120
ID-002472,AA00000006119
ID-002472,AA00000006118
ID-002472,AA00000006117
ID-002472,AA00000006116
ID-005812,AA00000006115
ID-003408,AA00000006114
ID-003408,AA00000006113
ID-003738,AA00000006112
ID-000301,AA00000006111
ID-000301,AA00000006110
ID-000301,AA00000006109
ID-000301,AA00000006108
ID-000301,AA00000006107
ID-000301,AA00000006106
ID-000301,AA00000006105
ID-000301,AA00000006104
ID-000301,AA00000006103
ID-000301,AA00000006102
ID-000301,AA00000006101
ID-000301,AA00000006100
ID-000301,AA00000006099
ID-000301,AA00000006098
ID-000301,AA00000006097
ID-000301,AA00000006096
ID-000301,AA00000006095
ID-000301,AA00000006094
ID-000301,AA00000006093
ID-000301,AA00000006092
ID-000301,AA00000006091
ID-000301,AA00000006090
ID-000301,AA00000006089
ID-000301,AA00000006088
ID-000301,AA00000006087
ID-000301,AA00000006086
ID-000301,AA00000006085
ID-000301,AA00000006084
ID-000301,AA00000006083
ID-000301,AA00000006082
ID-000301,AA00000006081
ID-000301,AA00000006080
ID-000301,AA00000006079
ID-002579,AA00000006078
ID-002579,AA00000006077
ID-001293,AA00000006076
ID-001293,AA00000006075
ID-001293,AA00000006074
ID-003046,AA00000006073
ID-003046,AA00000006072
ID-000070,AA00000006071
ID-000070,AA00000006070
ID-000070,AA00000006069
ID-000070,AA00000006068
ID-000070,AA00000006067
ID-000070,AA00000006066
ID-000070,AA00000006065
ID-000070,AA00000006064
ID-000070,AA00000006063
ID-000070,AA00000006062
ID-000070,AA00000006061
ID-000070,AA00000006060
ID-000070,AA00000006059
ID-000070,AA00000006058
ID-000070,AA00000006057
ID-000070,AA00000006056
ID-000070,AA00000006055
ID-000070,AA00000006054
ID-000070,AA00000006053
ID-000070,AA00000006052
ID-000070,AA00000006051
ID-000070,AA00000006050
ID-000070,AA00000006049
ID-000070,AA00000006048
ID-002349,AA00000006047
ID-002349,AA00000006046
ID-002349,AA00000006045
ID-002349,AA00000006044
ID-002349,AA00000006043
ID-002349,AA00000006042
ID-002349,AA00000006041
ID-002349,AA00000006040
ID-002349,AA00000006039
ID-000009,AA00000006038
ID-000009,AA00000006037
ID-000009,AA00000006036
ID-000009,AA00000006035
ID-000009,AA00000006034
ID-000009,AA00000006033
ID-000009,AA00000006032
ID-000009,AA00000006031
ID-000009,AA00000006030
ID-000009,AA00000006029
ID-000009,AA00000006028
ID-000009,AA00000006027
ID-000009,AA00000006026
ID-000009,AA00000006025
ID-000009,AA00000006024
ID-000009,AA00000006023
ID-000009,AA00000006022
ID-000009,AA00000006021
ID-000009,AA00000006020
ID-000009,AA00000006019
ID-000009,AA00000006018
ID-000009,AA00000006017
ID-000009,AA00000006016
ID-000009,AA00000006015
ID-000009,AA00000006014
ID-000009,AA00000006013
ID-000009,AA00000006012
ID-000009,AA00000006011
ID-000009,AA00000006010
ID-000009,AA00000006009
ID-000009,AA00000006008
ID-000009,AA00000006007
ID-000009,AA00000006006
ID-000009,AA00000006005
ID-000009,AA00000006004
ID-000009,AA00000006003
ID-000009,AA00000006002
ID-000009,AA00000006001
ID-000009,AA00000006000
ID-000009,AA00000005999
ID-000009,AA00000005998
ID-000009,AA00000005997
ID-000009,AA00000005996
ID-000009,AA00000005995
ID-000009,AA00000005994
ID-000009,AA00000005993
ID-000009,AA00000005992
ID-000009,AA00000005991
ID-000009,AA00000005990
ID-000009,AA00000005989
ID-000009,AA00000005988
ID-000736,AA00000005987
ID-000736,AA00000005986
ID-000736,AA00000005985
ID-000736,AA00000005984
ID-000736,AA00000005983
ID-000736,AA00000005982
ID-000736,AA00000005981
ID-000736,AA00000005980
ID-000736,AA00000005979
ID-003959,AA00000005978
ID-003959,AA00000005977
ID-000906,AA00000005976
ID-000906,AA00000005975
ID-003644,AA00000005974
ID-003644,AA00000005973
ID-003644,AA00000005972
ID-003644,AA00000005971
ID-003644,AA00000005970
ID-003644,AA00000005969
ID-003644,AA00000005968
ID-002150,AA00000005967
ID-002150,AA00000005966
ID-002150,AA00000005965
ID-002050,AA00000005964
ID-002050,AA00000005963
ID-005741,AA00000005962
ID-005250,AA00000005961
ID-003074,AA00000005960
ID-000685,AA00000005959
ID-000685,AA00000005958
ID-005472,AA00000005957
ID-001445,AA00000005956
ID-001445,AA00000005955
ID-001445,AA00000005954
ID-005000,AA00000005953
ID-004712,AA00000005952
ID-004712,AA00000005951
ID-003506,AA00000005950
ID-003506,AA00000005949
ID-003506,AA00000005948
ID-002639,AA00000005947
ID-000075,AA00000005946
ID-000075,AA00000005945
ID-000075,AA00000005944
ID-000075,AA00000005943
ID-000075,AA00000005942
ID-000075,AA00000005941
ID-000075,AA00000005940
ID-000075,AA00000005939
ID-000075,AA00000005938
ID-000075,AA00000005937
ID-000075,AA00000005936
ID-000075,AA00000005935
ID-000075,AA00000005934
ID-000075,AA00000005933
ID-000075,AA00000005932
ID-000075,AA00000005931
ID-000075,AA00000005930
ID-000075,AA00000005929
ID-000075,AA00000005928
ID-000075,AA00000005927
ID-000075,AA00000005926
ID-000075,AA00000005925
ID-000075,AA00000005924
ID-000075,AA00000005923
ID-000075,AA00000005922
ID-000075,AA00000005921
ID-000325,AA00000005920
ID-000325,AA00000005919
ID-000325,AA00000005918
ID-000100,AA00000005917
ID-000100,AA00000005916
ID-000100,AA00000005915
ID-000100,AA00000005914
ID-000100,AA00000005913
ID-000100,AA00000005912
ID-000100,AA00000005911
ID-000100,AA00000005910
ID-000100,AA00000005909
ID-000100,AA00000005908
ID-000100,AA00000005907
ID-000100,AA00000005906
ID-000100,AA00000005905
ID-000100,AA00000005904
ID-000100,AA00000005903
ID-000100,AA00000005902
ID-000100,AA00000005901
ID-000100,AA00000005900
ID-000100,AA00000005899
ID-000100,AA00000005898
ID-000100,AA00000005897
ID-000100,AA00000005896
ID-000100,AA00000005895
ID-000100,AA00000005894
ID-000100,AA00000005893
ID-000100,AA00000005892
ID-000100,AA00000005891
ID-000100,AA00000005890
ID-000100,AA00000005889
ID-000100,AA00000005888
ID-001927,AA00000005887
ID-001927,AA00000005886
ID-001927,AA00000005885
ID-001927,AA00000005884
ID-001927,AA00000005883
ID-001927,AA00000005882
ID-001927,AA00000005881
ID-004337,AA00000005880
ID-004337,AA00000005879
ID-004337,AA00000005878
ID-004337,AA00000005877
ID-003603,AA00000005876
ID-003603,AA00000005875
ID-003603,AA00000005874
ID-002817,AA00000005873
ID-002817,AA00000005872
ID-002631,AA00000005871
ID-002563,AA00000005870
ID-002563,AA00000005869
ID-002563,AA00000005868
ID-002563,AA00000005867
ID-002563,AA00000005866
ID-002563,AA00000005865
ID-002563,AA00000005864
ID-002563,AA00000005863
ID-002563,AA00000005862
ID-002563,AA00000005861
ID-002563,AA00000005860
ID-002563,AA00000005859
ID-001905,AA00000005858
ID-001905,AA00000005857
ID-001905,AA00000005856
ID-001905,AA00000005855
ID-001905,AA00000005854
ID-001905,AA00000005853
ID-001905,AA00000005852
ID-002695,AA00000005851
ID-002695,AA00000005850
ID-002695,AA00000005849
ID-002695,AA00000005848
ID-004432,AA00000005847
ID-005864,AA00000005846
ID-000269,AA00000005845
ID-000269,AA00000005844
ID-000269,AA00000005843
ID-000269,AA00000005842
ID-000269,AA00000005841
ID-002398,AA00000005840
ID-002398,AA00000005839
ID-004594,AA00000005838
ID-004594,AA00000005837
ID-005519,AA00000005836
ID-001816,AA00000005835
ID-001816,AA00000005834
ID-001816,AA00000005833
ID-001816,AA00000005832
ID-001816,AA00000005831
ID-001816,AA00000005830
ID-001816,AA00000005829
ID-004634,AA00000005828
ID-004634,AA00000005827
ID-001224,AA00000005826
ID-001224,AA00000005825
ID-001224,AA00000005824
ID-001173,AA00000005823
ID-001173,AA00000005822
ID-001173,AA00000005821
ID-001173,AA00000005820
ID-001173,AA00000005819
ID-001173,AA00000005818
ID-001173,AA00000005817
ID-001173,AA00000005816
ID-001173,AA00000005815
ID-001173,AA00000005814
ID-001173,AA00000005813
ID-001173,AA00000005812
ID-001173,AA00000005811
ID-001330,AA00000005810
ID-001330,AA00000005809
ID-003656,AA00000005808
ID-003656,AA00000005807
ID-005467,AA00000005806
ID-003222,AA00000005805
ID-003222,AA00000005804
ID-005859,AA00000005803
ID-004316,AA00000005802
ID-004316,AA00000005801
ID-004316,AA00000005800
ID-003188,AA00000005799
ID-003188,AA00000005798
ID-003188,AA00000005797
ID-003188,AA00000005796
ID-003188,AA00000005795
ID-003188,AA00000005794
ID-003188,AA00000005793
ID-003188,AA00000005792
ID-003188,AA00000005791
ID-005638,AA00000005790
ID-004854,AA00000005789
ID-002363,AA00000005788
ID-002363,AA00000005787
ID-003744,AA00000005786
ID-003744,AA00000005785
ID-004527,AA00000005784
ID-002671,AA00000005783
ID-002671,AA00000005782
ID-002671,AA00000005781
ID-002804,AA00000005780
ID-002804,AA00000005779
ID-002804,AA00000005778
ID-002804,AA00000005777
ID-002804,AA00000005776
ID-002804,AA00000005775
ID-000421,AA00000005774
ID-000421,AA00000005773
ID-000421,AA00000005772
ID-000421,AA00000005771
ID-000421,AA00000005770
ID-000421,AA00000005769
ID-000421,AA00000005768
ID-000421,AA00000005767
ID-000421,AA00000005766
ID-000421,AA00000005765
ID-000421,AA00000005764
ID-005843,AA00000005763
ID-005273,AA00000005762
ID-006008,AA00000005761
ID-003400,AA00000005760
ID-002521,AA00000005759
ID-002521,AA00000005758
ID-002521,AA00000005757
ID-002521,AA00000005756
ID-002521,AA00000005755
ID-002521,AA00000005754
ID-002521,AA00000005753
ID-002521,AA00000005752
ID-002521,AA00000005751
ID-002521,AA00000005750
ID-002521,AA00000005749
ID-002521,AA00000005748
ID-002521,AA00000005747
ID-002521,AA00000005746
ID-005151,AA00000005745
ID-005151,AA00000005744
ID-003648,AA00000005743
ID-003648,AA00000005742
ID-003294,AA00000005741
ID-003294,AA00000005740
ID-003294,AA00000005739
ID-003294,AA00000005738
ID-003294,AA00000005737
ID-004257,AA00000005736
ID-001838,AA00000005735
ID-001838,AA00000005734
ID-001838,AA00000005733
ID-001838,AA00000005732
ID-001838,AA00000005731
ID-000651,AA00000005730
ID-000651,AA00000005729
ID-000651,AA00000005728
ID-000651,AA00000005727
ID-000651,AA00000005726
ID-000651,AA00000005725
ID-002372,AA00000005724
ID-002372,AA00000005723
ID-002943,AA00000005722
ID-002129,AA00000005721
ID-002423,AA00000005720
ID-002423,AA00000005719
ID-000732,AA00000005718
ID-000732,AA00000005717
ID-001545,AA00000005716
ID-001545,AA00000005715
ID-001545,AA00000005714
ID-003468,AA00000005713
ID-003468,AA00000005712
ID-003468,AA00000005711
ID-003468,AA00000005710
ID-003468,AA00000005709
ID-004768,AA00000005708
ID-004768,AA00000005707
ID-004768,AA00000005706
ID-005382,AA00000005705
ID-005382,AA00000005704
ID-002709,AA00000005703
ID-002709,AA00000005702
ID-002709,AA00000005701
ID-005680,AA00000005700
ID-004624,AA00000005699
ID-004624,AA00000005698
ID-004624,AA00000005697
ID-004624,AA00000005696
ID-004624,AA00000005695
ID-004156,AA00000005694
ID-004156,AA00000005693
ID-004156,AA00000005692
ID-004156,AA00000005691
ID-004156,AA00000005690
ID-000910,AA00000005689
ID-000910,AA00000005688
ID-000595,AA00000005687
ID-000595,AA00000005686
ID-000595,AA00000005685
ID-000595,AA00000005684
ID-000595,AA00000005683
ID-000595,AA00000005682
ID-001643,AA00000005681
ID-001643,AA00000005680
ID-001643,AA00000005679
ID-002884,AA00000005678
ID-002884,AA00000005677
ID-002884,AA00000005676
ID-002884,AA00000005675
ID-002004,AA00000005674
ID-002004,AA00000005673
ID-004575,AA00000005672
ID-004575,AA00000005671
ID-003697,AA00000005670
ID-004116,AA00000005669
ID-004116,AA00000005668
ID-004120,AA00000005667
ID-004120,AA00000005666
ID-003852,AA00000005665
ID-004592,AA00000005664
ID-002696,AA00000005663
ID-002696,AA00000005662
ID-000402,AA00000005661
ID-000402,AA00000005660
ID-000402,AA00000005659
ID-000776,AA00000005658
ID-000776,AA00000005657
ID-000776,AA00000005656
ID-000776,AA00000005655
ID-000776,AA00000005654
ID-000776,AA00000005653
ID-000776,AA00000005652
ID-000776,AA00000005651
ID-000776,AA00000005650
ID-003645,AA00000005649
ID-003645,AA00000005648
ID-003645,AA00000005647
ID-004226,AA00000005646
ID-004226,AA00000005645
ID-004028,AA00000005644
ID-004028,AA00000005643
ID-003493,AA00000005642
ID-003493,AA00000005641
ID-002320,AA00000005640
ID-002320,AA00000005639
ID-002320,AA00000005638
ID-002320,AA00000005637
ID-002320,AA00000005636
ID-002320,AA00000005635
ID-002320,AA00000005634
ID-002320,AA00000005633
ID-002320,AA00000005632
ID-002320,AA00000005631
ID-002320,AA00000005630
ID-001826,AA00000005629
ID-001826,AA00000005628
ID-001826,AA00000005627
ID-001826,AA00000005626
ID-001826,AA00000005625
ID-001826,AA00000005624
ID-001826,AA00000005623
ID-004703,AA00000005622
ID-002292,AA00000005621
ID-002292,AA00000005620
ID-000889,AA00000005619
ID-000889,AA00000005618
ID-000889,AA00000005617
ID-000889,AA00000005616
ID-000889,AA00000005615
ID-000889,AA00000005614
ID-000889,AA00000005613
ID-000889,AA00000005612
ID-000383,AA00000005611
ID-000383,AA00000005610
ID-000383,AA00000005609
ID-000383,AA00000005608
ID-000383,AA00000005607
ID-000383,AA00000005606
ID-000383,AA00000005605
ID-000383,AA00000005604
ID-000383,AA00000005603
ID-000383,AA00000005602
ID-001242,AA00000005601
ID-001242,AA00000005600
ID-001242,AA00000005599
ID-001242,AA00000005598
ID-003162,AA00000005597
ID-003162,AA00000005596
ID-005502,AA00000005595
ID-003529,AA00000005594
ID-003529,AA00000005593
ID-003529,AA00000005592
ID-003529,AA00000005591
ID-003529,AA00000005590
ID-003529,AA00000005589
ID-003529,AA00000005588
ID-003529,AA00000005587
ID-003529,AA00000005586
ID-003529,AA00000005585
ID-003529,AA00000005584
ID-003529,AA00000005583
ID-003529,AA00000005582
ID-001427,AA00000005581
ID-001427,AA00000005580
ID-001427,AA00000005579
ID-001427,AA00000005578
ID-002539,AA00000005577
ID-000353,AA00000005576
ID-000353,AA00000005575
ID-000353,AA00000005574
ID-000353,AA00000005573
ID-000353,AA00000005572
ID-000353,AA00000005571
ID-000353,AA00000005570
ID-000353,AA00000005569
ID-000353,AA00000005568
ID-000353,AA00000005567
ID-000353,AA00000005566
ID-000353,AA00000005565
ID-000353,AA00000005564
ID-001806,AA00000005563
ID-001806,AA00000005562
ID-001806,AA00000005561
ID-001806,AA00000005560
ID-001806,AA00000005559
ID-001806,AA00000005558
ID-001806,AA00000005557
ID-001806,AA00000005556
ID-001806,AA00000005555
ID-001806,AA00000005554
ID-001806,AA00000005553
ID-001806,AA00000005552
ID-001806,AA00000005551
ID-001806,AA00000005550
ID-001806,AA00000005549
ID-001806,AA00000005548
ID-001806,AA00000005547
ID-001806,AA00000005546
ID-001806,AA00000005545
ID-001806,AA00000005544
ID-001806,AA00000005543
ID-001806,AA00000005542
ID-001806,AA00000005541
ID-001806,AA00000005540
ID-001806,AA00000005539
ID-001806,AA00000005538
ID-001806,AA00000005537
ID-001806,AA00000005536
ID-001806,AA00000005535
ID-001806,AA00000005534
ID-004536,AA00000005533
ID-004536,AA00000005532
ID-004536,AA00000005531
ID-002302,AA00000005530
ID-000993,AA00000005529
ID-000993,AA00000005528
ID-004991,AA00000005527
ID-001869,AA00000005526
ID-001869,AA00000005525
ID-001869,AA00000005524
ID-001869,AA00000005523
ID-001869,AA00000005522
ID-001869,AA00000005521
ID-001547,AA00000005520
ID-001560,AA00000005519
ID-001560,AA00000005518
ID-005579,AA00000005517
ID-005049,AA00000005516
ID-005049,AA00000005515
ID-004963,AA00000005514
ID-000452,AA00000005513
ID-000452,AA00000005512
ID-000452,AA00000005511
ID-000452,AA00000005510
ID-000452,AA00000005509
ID-000452,AA00000005508
ID-000452,AA00000005507
ID-001854,AA00000005506
ID-002529,AA00000005505
ID-000708,AA00000005504
ID-003002,AA00000005503
ID-003002,AA00000005502
ID-003002,AA00000005501
ID-003002,AA00000005500
ID-006007,AA00000005499
ID-001385,AA00000005498
ID-001385,AA00000005497
ID-001385,AA00000005496
ID-001385,AA00000005495
ID-001385,AA00000005494
ID-001385,AA00000005493
ID-001385,AA00000005492
ID-004586,AA00000005491
ID-004586,AA00000005490
ID-004586,AA00000005489
ID-000564,AA00000005488
ID-003092,AA00000005487
ID-003092,AA00000005486
ID-000601,AA00000005485
ID-000601,AA00000005484
ID-000601,AA00000005483
ID-000601,AA00000005482
ID-000601,AA00000005481
ID-000601,AA00000005480
ID-000601,AA00000005479
ID-000601,AA00000005478
ID-000601,AA00000005477
ID-000601,AA00000005476
ID-000601,AA00000005475
ID-000601,AA00000005474
ID-000601,AA00000005473
ID-000601,AA00000005472
ID-000601,AA00000005471
ID-000601,AA00000005470
ID-000601,AA00000005469
ID-000601,AA00000005468
ID-000601,AA00000005467
ID-000601,AA00000005466
ID-000601,AA00000005465
ID-000601,AA00000005464
ID-000601,AA00000005463
ID-000601,AA00000005462
ID-000601,AA00000005461
ID-000601,AA00000005460
ID-000601,AA00000005459
ID-001423,AA00000005458
ID-002836,AA00000005457
ID-002836,AA00000005456
ID-002056,AA00000005455
ID-002056,AA00000005454
ID-002056,AA00000005453
ID-002056,AA00000005452
ID-002056,AA00000005451
ID-005371,AA00000005450
ID-004881,AA00000005449
ID-005431,AA00000005448
ID-004429,AA00000005447
ID-004429,AA00000005446
ID-001287,AA00000005445
ID-004714,AA00000005444
ID-004714,AA00000005443
ID-005167,AA00000005442
ID-005747,AA00000005441
ID-005856,AA00000005440
ID-002259,AA00000005439
ID-002259,AA00000005438
ID-004085,AA00000005437
ID-004085,AA00000005436
ID-004085,AA00000005435
ID-001142,AA00000005434
ID-001142,AA00000005433
ID-001142,AA00000005432
ID-001142,AA00000005431
ID-001142,AA00000005430
ID-005475,AA00000005429
ID-005069,AA00000005428
ID-005069,AA00000005427
ID-002731,AA00000005426
ID-000903,AA00000005425
ID-002428,AA00000005424
ID-002428,AA00000005423
ID-002428,AA00000005422
ID-002428,AA00000005421
ID-004562,AA00000005420
ID-002414,AA00000005419
ID-003710,AA00000005418
ID-003710,AA00000005417
ID-003710,AA00000005416
ID-003710,AA00000005415
ID-004365,AA00000005414
ID-004365,AA00000005413
ID-004365,AA00000005412
ID-004365,AA00000005411
ID-004365,AA00000005410
ID-004365,AA00000005409
ID-005674,AA00000005408
ID-002223,AA00000005407
ID-002701,AA00000005406
ID-000894,AA00000005405
ID-000894,AA00000005404
ID-001451,AA00000005403
ID-001451,AA00000005402
ID-001451,AA00000005401
ID-001451,AA00000005400
ID-003896,AA00000005399
ID-005281,AA00000005398
ID-002828,AA00000005397
ID-002828,AA00000005396
ID-004542,AA00000005395
ID-004542,AA00000005394
ID-004542,AA00000005393
ID-002367,AA00000005392
ID-002367,AA00000005391
ID-002230,AA00000005390
ID-002230,AA00000005389
ID-002230,AA00000005388
ID-002230,AA00000005387
ID-002230,AA00000005386
ID-002230,AA00000005385
ID-005576,AA00000005384
ID-003699,AA00000005383
ID-000065,AA00000005382
ID-000065,AA00000005381
ID-000065,AA00000005380
ID-000065,AA00000005379
ID-000065,AA00000005378
ID-003419,AA00000005377
ID-003419,AA00000005376
ID-003419,AA00000005375
ID-000974,AA00000005374
ID-000974,AA00000005373
ID-000974,AA00000005372
ID-004842,AA00000005371
ID-001645,AA00000005370
ID-001645,AA00000005369
ID-000265,AA00000005368
ID-003559,AA00000005367
ID-003559,AA00000005366
ID-003456,AA00000005365
ID-003353,AA00000005364
ID-003353,AA00000005363
ID-003353,AA00000005362
ID-000373,AA00000005361
ID-000373,AA00000005360
ID-000373,AA00000005359
ID-000373,AA00000005358
ID-000373,AA00000005357
ID-000373,AA00000005356
ID-000373,AA00000005355
ID-000373,AA00000005354
ID-000373,AA00000005353
ID-000373,AA00000005352
ID-000373,AA00000005351
ID-000373,AA00000005350
ID-000373,AA00000005349
ID-000373,AA00000005348
ID-000373,AA00000005347
ID-000373,AA00000005346
ID-000373,AA00000005345
ID-000373,AA00000005344
ID-000373,AA00000005343
ID-000373,AA00000005342
ID-000373,AA00000005341
ID-000373,AA00000005340
ID-000373,AA00000005339
ID-000799,AA00000005338
ID-000799,AA00000005337
ID-000799,AA00000005336
ID-000799,AA00000005335
ID-000593,AA00000005334
ID-000593,AA00000005333
ID-000593,AA00000005332
ID-000593,AA00000005331
ID-000593,AA00000005330
ID-000593,AA00000005329
ID-001080,AA00000005328
ID-001080,AA00000005327
ID-001080,AA00000005326
ID-001080,AA00000005325
ID-000808,AA00000005324
ID-002473,AA00000005323
ID-002473,AA00000005322
ID-002473,AA00000005321
ID-002473,AA00000005320
ID-002473,AA00000005319
ID-002967,AA00000005318
ID-002967,AA00000005317
ID-002967,AA00000005316
ID-002967,AA00000005315
ID-002967,AA00000005314
ID-002967,AA00000005313
ID-002967,AA00000005312
ID-002967,AA00000005311
ID-002967,AA00000005310
ID-002967,AA00000005309
ID-002967,AA00000005308
ID-002967,AA00000005307
ID-002967,AA00000005306
ID-002967,AA00000005305
ID-004726,AA00000005304
ID-006024,AA00000005303
ID-006020,AA00000005302
ID-001908,AA00000005301
ID-001908,AA00000005300
ID-003827,AA00000005299
ID-003827,AA00000005298
ID-000762,AA00000005297
ID-000762,AA00000005296
ID-000762,AA00000005295
ID-004827,AA00000005294
ID-004827,AA00000005293
ID-004827,AA00000005292
ID-004827,AA00000005291
ID-005296,AA00000005290
ID-002000,AA00000005289
ID-002000,AA00000005288
ID-001646,AA00000005287
ID-005764,AA00000005286
ID-001544,AA00000005285
ID-001544,AA00000005284
ID-001544,AA00000005283
ID-001544,AA00000005282
ID-001831,AA00000005281
ID-001831,AA00000005280
ID-005847,AA00000005279
ID-002780,AA00000005278
ID-003487,AA00000005277
ID-003487,AA00000005276
ID-003487,AA00000005275
ID-002793,AA00000005274
ID-002793,AA00000005273
ID-002793,AA00000005272
ID-002793,AA00000005271
ID-002793,AA00000005270
ID-002793,AA00000005269
ID-003280,AA00000005268
ID-003280,AA00000005267
ID-003280,AA00000005266
ID-003280,AA00000005265
ID-003280,AA00000005264
ID-000891,AA00000005263
ID-000891,AA00000005262
ID-003376,AA00000005261
ID-003376,AA00000005260
ID-003376,AA00000005259
ID-003376,AA00000005258
ID-003376,AA00000005257
ID-003376,AA00000005256
ID-003376,AA00000005255
ID-003376,AA00000005254
ID-003376,AA00000005253
ID-003414,AA00000005252
ID-003414,AA00000005251
ID-003414,AA00000005250
ID-000743,AA00000005249
ID-000743,AA00000005248
ID-000743,AA00000005247
ID-000743,AA00000005246
ID-000743,AA00000005245
ID-000743,AA00000005244
ID-000743,AA00000005243
ID-000743,AA00000005242
ID-000743,AA00000005241
ID-000743,AA00000005240
ID-000743,AA00000005239
ID-000743,AA00000005238
ID-000743,AA00000005237
ID-000743,AA00000005236
ID-000743,AA00000005235
ID-000743,AA00000005234
ID-003890,AA00000005233
ID-003890,AA00000005232
ID-001612,AA00000005231
ID-001612,AA00000005230
ID-001612,AA00000005229
ID-001612,AA00000005228
ID-001031,AA00000005227
ID-001823,AA00000005226
ID-001823,AA00000005225
ID-000930,AA00000005224
ID-000930,AA00000005223
ID-000876,AA00000005222
ID-000876,AA00000005221
ID-000577,AA00000005220
ID-000577,AA00000005219
ID-000577,AA00000005218
ID-000577,AA00000005217
ID-000577,AA00000005216
ID-000577,AA00000005215
ID-000577,AA00000005214
ID-000577,AA00000005213
ID-000577,AA00000005212
ID-000577,AA00000005211
ID-000577,AA00000005210
ID-000577,AA00000005209
ID-000577,AA00000005208
ID-000577,AA00000005207
ID-000577,AA00000005206
ID-000577,AA00000005205
ID-000577,AA00000005204
ID-000577,AA00000005203
ID-000577,AA00000005202
ID-000577,AA00000005201
ID-000577,AA00000005200
ID-000577,AA00000005199
ID-000577,AA00000005198
ID-000577,AA00000005197
ID-000577,AA00000005196
ID-001472,AA00000005195
ID-001472,AA00000005194
ID-001472,AA00000005193
ID-001472,AA00000005192
ID-000223,AA00000005191
ID-000223,AA00000005190
ID-000223,AA00000005189
ID-000223,AA00000005188
ID-000223,AA00000005187
ID-000223,AA00000005186
ID-000223,AA00000005185
ID-000223,AA00000005184
ID-000223,AA00000005183
ID-000223,AA00000005182
ID-000223,AA00000005181
ID-000223,AA00000005180
ID-000223,AA00000005179
ID-000223,AA00000005178
ID-000223,AA00000005177
ID-000223,AA00000005176
ID-000223,AA00000005175
ID-000223,AA00000005174
ID-000223,AA00000005173
ID-000223,AA00000005172
ID-000223,AA00000005171
ID-000223,AA00000005170
ID-000223,AA00000005169
ID-000223,AA00000005168
ID-000223,AA00000005167
ID-005292,AA00000005166
ID-005292,AA00000005165
ID-004370,AA00000005164
ID-004370,AA00000005163
ID-004965,AA00000005162
ID-004965,AA00000005161
ID-005581,AA00000005160
ID-004942,AA00000005159
ID-005850,AA00000005158
ID-000735,AA00000005157
ID-000735,AA00000005156
ID-000735,AA00000005155
ID-000735,AA00000005154
ID-003210,AA00000005153
ID-003210,AA00000005152
ID-003210,AA00000005151
ID-005158,AA00000005150
ID-004718,AA00000005149
ID-004718,AA00000005148
ID-005670,AA00000005147
ID-005670,AA00000005146
ID-005540,AA00000005145
ID-000314,AA00000005144
ID-000314,AA00000005143
ID-000314,AA00000005142
ID-000314,AA00000005141
ID-000314,AA00000005140
ID-000314,AA00000005139
ID-000314,AA00000005138
ID-000314,AA00000005137
ID-000314,AA00000005136
ID-000314,AA00000005135
ID-000314,AA00000005134
ID-000314,AA00000005133
ID-000314,AA00000005132
ID-000314,AA00000005131
ID-000314,AA00000005130
ID-000314,AA00000005129
ID-000314,AA00000005128
ID-000314,AA00000005127
ID-000314,AA00000005126
ID-000314,AA00000005125
ID-000314,AA00000005124
ID-000314,AA00000005123
ID-000314,AA00000005122
ID-000314,AA00000005121
ID-000314,AA00000005120
ID-000314,AA00000005119
ID-000314,AA00000005118
